MainVertexSeq,VertexID,X,Y,Z,VertexDepth,MeshScalar
132,19862,-18.307,33.5168,85.6683,1,1
132,19863,-17.9077,34.0158,85.3673,1,1
132,19856,-19.9358,32.9859,85.5049,2,1
132,19855,-20.3284,32.4834,85.8759,1,1
132,19854,-20.7898,32.9599,85.2237,1,1
132,19857,-19.3144,32.5055,86.2393,1,1
132,19858,-19.3108,33.0021,85.7284,1,1
132,19859,-18.7012,33.0128,85.9852,2,1
132,20286,-18.3125,32.5232,86.6635,1,1
132,20287,-17.9179,33.0248,86.358,1,1
133,19435,-19.3281,33.9957,84.6894,0,1
133,19435,-19.3281,33.9957,84.6894,3,1
133,19434,-19.3126,33.5023,85.2209,2,1
133,19433,-19.9627,33.9867,84.4422,1,1
133,19432,-20.3057,33.4659,84.8695,1,1
133,19436,-18.7065,34.0058,84.9658,1,1
133,19856,-19.9358,32.9859,85.5049,1,1
133,19858,-19.3108,33.0021,85.7284,1,1
133,19862,-18.307,33.5168,85.6683,1,1
133,19859,-18.7012,33.0128,85.9852,1,1
133,18980,-19.341,34.4879,84.1667,2,1
133,18979,-19.9134,34.9619,83.3863,1,1
133,18981,-19.2833,34.9715,83.6522,1,1
133,18978,-20.4426,34.4763,83.7225,1,1
133,18982,-18.6568,34.9735,83.9594,1,1
133,19439,-18.2911,34.5009,84.6641,1,1
134,19635,-20.6872,-0.07361,85.9777,0,1
134,19635,-20.6872,-0.07361,85.9777,3,1
134,19193,-21.2019,-0.40097,85.3208,2,1
134,19192,-21.8916,-0.35895,84.8816,1,1
134,19181,-21.3554,-0.94253,84.7152,1,1
134,19182,-20.6391,-1.00583,85.1251,1,1
134,19634,-21.5783,0.30157,85.6602,1,1
134,19636,-20.062,-0.56677,85.9657,2,1
134,19622,-20.0355,-1.01736,85.546,1,1
134,19623,-19.4319,-0.98552,85.9811,1,1
134,20066,-20.0657,-0.13335,86.3784,1,1
134,20067,-19.4601,-0.14837,86.7673,1,1
134,19645,-21.0603,0.52472,86.2316,2,1
134,19644,-21.5145,1.08203,86.3389,1,1
134,20075,-21.0239,0.93621,86.6035,1,1
134,20076,-20.534,0.77948,86.8302,1,1
134,20077,-20.0709,0.28448,86.7469,2,1
134,20495,-20.0439,0.74233,87.1624,1,1
134,20496,-19.5741,0.61941,87.3652,1,1
135,19645,-21.0603,0.52472,86.2316,0,1
135,19645,-21.0603,0.52472,86.2316,3,1
135,19634,-21.5783,0.30157,85.6602,2,1
135,19193,-21.2019,-0.40097,85.3208,1,1
135,19192,-21.8916,-0.35895,84.8816,1,1
135,19633,-22.3187,0.34864,85.1634,1,1
135,19635,-20.6872,-0.07361,85.9777,1,1
135,19644,-21.5145,1.08203,86.3389,1,1
135,19643,-22.1914,1.03654,85.7872,1,1
135,20075,-21.0239,0.93621,86.6035,2,1
135,20076,-20.534,0.77948,86.8302,1,1
135,20084,-21.014,1.35897,86.94,1,1
136,19857,-19.3144,32.5055,86.2393,0,1
136,19857,-19.3144,32.5055,86.2393,3,1
136,19856,-19.9358,32.9859,85.5049,2,1
136,19855,-20.3284,32.4834,85.8759,1,1
136,19854,-20.7898,32.9599,85.2237,1,1
136,19858,-19.3108,33.0021,85.7284,1,1
136,19432,-20.3057,33.4659,84.8695,1,1
136,19434,-19.3126,33.5023,85.2209,1,1
136,19859,-18.7012,33.0128,85.9852,2,1
136,19862,-18.307,33.5168,85.6683,1,1
136,20286,-18.3125,32.5232,86.6635,1,1
136,20287,-17.9179,33.0248,86.358,1,1
136,20281,-19.9518,31.9953,86.5042,2,1
136,20280,-20.3454,31.4895,86.8661,1,1
136,20279,-20.821,31.9783,86.208,1,1
136,20282,-19.3316,31.5058,87.232,1,1
136,20283,-19.3212,32.0054,86.7316,1,1
136,20284,-18.7138,32.0156,86.9791,2,1
136,20697,-18.3424,31.5196,87.6369,1,1
136,20698,-17.9436,32.0323,87.3233,1,1
137,19858,-19.3108,33.0021,85.7284,0,1
137,19858,-19.3108,33.0021,85.7284,3,1
137,19857,-19.3144,32.5055,86.2393,2,1
137,19856,-19.9358,32.9859,85.5049,1,1
137,19855,-20.3284,32.4834,85.8759,1,1
137,19859,-18.7012,33.0128,85.9852,1,1
137,20281,-19.9518,31.9953,86.5042,1,1
137,20283,-19.3212,32.0054,86.7316,1,1
137,20286,-18.3125,32.5232,86.6635,1,1
137,20284,-18.7138,32.0156,86.9791,1,1
137,19434,-19.3126,33.5023,85.2209,2,1
137,19433,-19.9627,33.9867,84.4422,1,1
137,19435,-19.3281,33.9957,84.6894,1,1
137,19432,-20.3057,33.4659,84.8695,1,1
137,19436,-18.7065,34.0058,84.9658,1,1
137,19862,-18.307,33.5168,85.6683,1,1
138,20075,-21.0239,0.93621,86.6035,0,1
138,20075,-21.0239,0.93621,86.6035,3,1
138,19645,-21.0603,0.52472,86.2316,2,1
138,19634,-21.5783,0.30157,85.6602,1,1
138,19644,-21.5145,1.08203,86.3389,1,1
138,19635,-20.6872,-0.07361,85.9777,1,1
138,20076,-20.534,0.77948,86.8302,1,1
138,20084,-21.014,1.35897,86.94,2,1
138,20083,-21.4488,1.96409,87.0465,1,1
138,20503,-20.9699,1.79001,87.2994,1,1
138,20504,-20.5207,1.5474,87.4403,1,1
139,20084,-21.014,1.35897,86.94,0,1
139,20084,-21.014,1.35897,86.94,3,1
139,19644,-21.5145,1.08203,86.3389,2,1
139,19634,-21.5783,0.30157,85.6602,1,1
139,19645,-21.0603,0.52472,86.2316,1,1
139,19643,-22.1914,1.03654,85.7872,1,1
139,19651,-21.8863,1.54107,86.4054,1,1
139,20075,-21.0239,0.93621,86.6035,1,1
139,20083,-21.4488,1.96409,87.0465,1,1
139,20076,-20.534,0.77948,86.8302,2,1
139,19635,-20.6872,-0.07361,85.9777,1,1
139,20077,-20.0709,0.28448,86.7469,1,1
139,20495,-20.0439,0.74233,87.1624,1,1
139,20504,-20.5207,1.5474,87.4403,1,1
139,20505,-20.0135,1.2402,87.5633,1,1
139,20503,-20.9699,1.79001,87.2994,2,1
139,20512,-20.8785,2.23791,87.6637,1,1
140,20282,-19.3316,31.5058,87.232,0,1
140,20282,-19.3316,31.5058,87.232,3,1
140,20281,-19.9518,31.9953,86.5042,2,1
140,20280,-20.3454,31.4895,86.8661,1,1
140,20279,-20.821,31.9783,86.208,1,1
140,20283,-19.3212,32.0054,86.7316,1,1
140,19855,-20.3284,32.4834,85.8759,1,1
140,19857,-19.3144,32.5055,86.2393,1,1
140,20284,-18.7138,32.0156,86.9791,2,1
140,20286,-18.3125,32.5232,86.6635,1,1
140,20697,-18.3424,31.5196,87.6369,1,1
140,20698,-17.9436,32.0323,87.3233,1,1
140,20691,-19.9646,30.99,87.4962,2,1
140,20690,-20.3618,30.4629,87.8551,1,1
140,20689,-20.8203,30.975,87.1978,1,1
140,20692,-19.3764,30.4788,88.2085,1,1
140,20693,-19.3399,30.9978,87.7231,1,1
140,20694,-18.7364,31.0066,87.9599,2,1
140,21142,-18.3924,30.4981,88.5849,1,1
140,21143,-17.9591,31.0162,88.2916,1,1
141,20283,-19.3212,32.0054,86.7316,0,1
141,20283,-19.3212,32.0054,86.7316,3,1
141,20282,-19.3316,31.5058,87.232,2,1
141,20281,-19.9518,31.9953,86.5042,1,1
141,20280,-20.3454,31.4895,86.8661,1,1
141,20284,-18.7138,32.0156,86.9791,1,1
141,20691,-19.9646,30.99,87.4962,1,1
141,20693,-19.3399,30.9978,87.7231,1,1
141,20697,-18.3424,31.5196,87.6369,1,1
141,20694,-18.7364,31.0066,87.9599,1,1
141,19857,-19.3144,32.5055,86.2393,2,1
141,19856,-19.9358,32.9859,85.5049,1,1
141,19858,-19.3108,33.0021,85.7284,1,1
141,19855,-20.3284,32.4834,85.8759,1,1
141,19859,-18.7012,33.0128,85.9852,1,1
141,20286,-18.3125,32.5232,86.6635,1,1
142,20503,-20.9699,1.79001,87.2994,0,1
142,20503,-20.9699,1.79001,87.2994,3,1
142,20084,-21.014,1.35897,86.94,2,1
142,19644,-21.5145,1.08203,86.3389,1,1
142,20083,-21.4488,1.96409,87.0465,1,1
142,20075,-21.0239,0.93621,86.6035,1,1
142,20076,-20.534,0.77948,86.8302,1,1
142,20504,-20.5207,1.5474,87.4403,1,1
142,20512,-20.8785,2.23791,87.6637,2,1
142,20511,-21.4709,2.82222,87.5999,1,1
142,20947,-20.7931,2.82664,88.0922,1,1
142,20939,-20.1114,2.01698,88.038,1,1
143,20512,-20.8785,2.23791,87.6637,0,1
143,20512,-20.8785,2.23791,87.6637,3,1
143,20083,-21.4488,1.96409,87.0465,2,1
143,19651,-21.8863,1.54107,86.4054,1,1
143,20082,-21.9251,2.00397,86.7139,1,1
143,19644,-21.5145,1.08203,86.3389,1,1
143,20084,-21.014,1.35897,86.94,1,1
143,20090,-21.9821,2.53083,87.025,1,1
143,20503,-20.9699,1.79001,87.2994,1,1
143,20511,-21.4709,2.82222,87.5999,1,1
143,20504,-20.5207,1.5474,87.4403,2,1
143,20076,-20.534,0.77948,86.8302,1,1
143,20505,-20.0135,1.2402,87.5633,1,1
143,20939,-20.1114,2.01698,88.038,1,1
143,20947,-20.7931,2.82664,88.0922,2,1
143,20948,-20.0479,2.72461,88.5225,1,1
143,20954,-20.7118,3.37784,88.4719,1,1
143,20519,-21.451,3.69919,88.1309,1,1
144,20692,-19.3764,30.4788,88.2085,0,1
144,20692,-19.3764,30.4788,88.2085,3,1
144,20691,-19.9646,30.99,87.4962,2,1
144,20690,-20.3618,30.4629,87.8551,1,1
144,20689,-20.8203,30.975,87.1978,1,1
144,20693,-19.3399,30.9978,87.7231,1,1
144,20280,-20.3454,31.4895,86.8661,1,1
144,20282,-19.3316,31.5058,87.232,1,1
144,20694,-18.7364,31.0066,87.9599,2,1
144,20697,-18.3424,31.5196,87.6369,1,1
144,21142,-18.3924,30.4981,88.5849,1,1
144,21143,-17.9591,31.0162,88.2916,1,1
144,21136,-20.058,29.9206,88.4595,2,1
144,21135,-20.5559,29.3269,88.7755,1,1
144,21134,-20.873,29.9104,88.1666,1,1
144,21137,-19.5784,29.362,89.1043,1,1
144,21138,-19.4481,29.9371,88.6727,1,1
144,21139,-18.8634,29.9481,88.8817,2,1
144,21609,-18.6129,29.3794,89.4386,1,1
144,21610,-18.1152,29.9791,89.1516,1,1
145,20693,-19.3399,30.9978,87.7231,0,1
145,20693,-19.3399,30.9978,87.7231,3,1
145,20692,-19.3764,30.4788,88.2085,2,1
145,20691,-19.9646,30.99,87.4962,1,1
145,20690,-20.3618,30.4629,87.8551,1,1
145,20694,-18.7364,31.0066,87.9599,1,1
145,21136,-20.058,29.9206,88.4595,1,1
145,21138,-19.4481,29.9371,88.6727,1,1
145,21142,-18.3924,30.4981,88.5849,1,1
145,21139,-18.8634,29.9481,88.8817,1,1
145,20282,-19.3316,31.5058,87.232,2,1
145,20281,-19.9518,31.9953,86.5042,1,1
145,20283,-19.3212,32.0054,86.7316,1,1
145,20280,-20.3454,31.4895,86.8661,1,1
145,20284,-18.7138,32.0156,86.9791,1,1
145,20697,-18.3424,31.5196,87.6369,1,1
146,20947,-20.7931,2.82664,88.0922,0,1
146,20947,-20.7931,2.82664,88.0922,3,1
146,20512,-20.8785,2.23791,87.6637,2,1
146,20083,-21.4488,1.96409,87.0465,1,1
146,20511,-21.4709,2.82222,87.5999,1,1
146,20503,-20.9699,1.79001,87.2994,1,1
146,20504,-20.5207,1.5474,87.4403,1,1
146,20939,-20.1114,2.01698,88.038,1,1
146,20948,-20.0479,2.72461,88.5225,2,1
146,20949,-19.3891,2.65043,88.8771,1,1
146,20940,-19.3283,1.96057,88.49,1,1
146,20955,-20.2468,3.49451,88.8343,1,1
146,20956,-19.6995,3.21289,89.0084,1,1
146,20954,-20.7118,3.37784,88.4719,1,1
146,20519,-21.451,3.69919,88.1309,2,1
146,20510,-22.172,3.31548,87.3725,1,1
146,20518,-22.2217,4.04419,87.7645,1,1
146,20525,-21.8778,4.49051,88.2625,1,1
146,20961,-21.3935,4.7177,88.7136,1,1
146,20962,-20.797,4.0725,88.7814,1,1
147,20954,-20.7118,3.37784,88.4719,0,1
147,20954,-20.7118,3.37784,88.4719,3,1
147,20947,-20.7931,2.82664,88.0922,2,1
147,20512,-20.8785,2.23791,87.6637,1,1
147,20511,-21.4709,2.82222,87.5999,1,1
147,20939,-20.1114,2.01698,88.038,1,1
147,20948,-20.0479,2.72461,88.5225,1,1
147,20519,-21.451,3.69919,88.1309,1,1
147,20955,-20.2468,3.49451,88.8343,2,1
147,20956,-19.6995,3.21289,89.0084,1,1
147,20962,-20.797,4.0725,88.7814,1,1
147,21412,-19.9122,3.95676,89.2603,1,1
148,20962,-20.797,4.0725,88.7814,0,1
148,20962,-20.797,4.0725,88.7814,3,1
148,20519,-21.451,3.69919,88.1309,2,1
148,20510,-22.172,3.31548,87.3725,1,1
148,20511,-21.4709,2.82222,87.5999,1,1
148,20518,-22.2217,4.04419,87.7645,1,1
148,20525,-21.8778,4.49051,88.2625,1,1
148,20954,-20.7118,3.37784,88.4719,1,1
148,20947,-20.7931,2.82664,88.0922,1,1
148,20961,-21.3935,4.7177,88.7136,1,1
148,20955,-20.2468,3.49451,88.8343,2,1
148,20948,-20.0479,2.72461,88.5225,1,1
148,20956,-19.6995,3.21289,89.0084,1,1
148,21412,-19.9122,3.95676,89.2603,1,1
148,21421,-20.7014,4.75864,89.1859,2,1
148,21422,-19.9359,4.71749,89.623,1,1
148,21429,-20.646,5.3953,89.5282,1,1
148,20968,-21.3906,5.67413,89.1806,1,1
149,21137,-19.5784,29.362,89.1043,0,1
149,21137,-19.5784,29.362,89.1043,3,1
149,21136,-20.058,29.9206,88.4595,2,1
149,21135,-20.5559,29.3269,88.7755,1,1
149,21134,-20.873,29.9104,88.1666,1,1
149,21138,-19.4481,29.9371,88.6727,1,1
149,20690,-20.3618,30.4629,87.8551,1,1
149,20692,-19.3764,30.4788,88.2085,1,1
149,21139,-18.8634,29.9481,88.8817,2,1
149,21142,-18.3924,30.4981,88.5849,1,1
149,21609,-18.6129,29.3794,89.4386,1,1
149,21610,-18.1152,29.9791,89.1516,1,1
149,21601,-20.3998,28.7073,89.3068,2,1
149,21600,-20.449,28.0905,89.7144,1,1
149,21584,-21.234,28.0128,89.4731,1,1
149,21599,-21.2492,28.6861,89.0024,1,1
149,21602,-19.758,28.2977,89.8122,1,1
149,21603,-19.6877,28.8168,89.4874,1,1
149,21604,-19.0637,28.7777,89.7174,2,1
149,22118,-19.1234,27.9752,90.2007,1,1
149,22126,-18.2602,28.7643,89.9963,1,1
150,21138,-19.4481,29.9371,88.6727,0,1
150,21138,-19.4481,29.9371,88.6727,3,1
150,21137,-19.5784,29.362,89.1043,2,1
150,21136,-20.058,29.9206,88.4595,1,1
150,21135,-20.5559,29.3269,88.7755,1,1
150,21139,-18.8634,29.9481,88.8817,1,1
150,21601,-20.3998,28.7073,89.3068,1,1
150,21603,-19.6877,28.8168,89.4874,1,1
150,21609,-18.6129,29.3794,89.4386,1,1
150,21604,-19.0637,28.7777,89.7174,1,1
150,20692,-19.3764,30.4788,88.2085,2,1
150,20691,-19.9646,30.99,87.4962,1,1
150,20693,-19.3399,30.9978,87.7231,1,1
150,20690,-20.3618,30.4629,87.8551,1,1
150,20694,-18.7364,31.0066,87.9599,1,1
150,21142,-18.3924,30.4981,88.5849,1,1
151,21421,-20.7014,4.75864,89.1859,0,1
151,21421,-20.7014,4.75864,89.1859,3,1
151,20962,-20.797,4.0725,88.7814,2,1
151,20519,-21.451,3.69919,88.1309,1,1
151,20961,-21.3935,4.7177,88.7136,1,1
151,20954,-20.7118,3.37784,88.4719,1,1
151,20955,-20.2468,3.49451,88.8343,1,1
151,21412,-19.9122,3.95676,89.2603,1,1
151,21422,-19.9359,4.71749,89.623,2,1
151,21423,-19.2748,4.66221,89.9584,1,1
151,21413,-19.0893,3.86775,89.6695,1,1
151,21430,-20.1849,5.57098,89.8785,1,1
151,21431,-19.6256,5.28789,90.0565,1,1
151,21429,-20.646,5.3953,89.5282,1,1
151,20968,-21.3906,5.67413,89.1806,2,1
151,20960,-22.1132,5.31292,88.5067,1,1
151,20967,-22.2055,6.02628,88.7945,1,1
151,20973,-21.8664,6.45803,89.2392,1,1
151,21436,-21.3716,6.70385,89.6624,1,1
151,21437,-20.7361,6.18674,89.82,1,1
152,21429,-20.646,5.3953,89.5282,0,1
152,21429,-20.646,5.3953,89.5282,3,1
152,21421,-20.7014,4.75864,89.1859,2,1
152,20962,-20.797,4.0725,88.7814,1,1
152,20961,-21.3935,4.7177,88.7136,1,1
152,21412,-19.9122,3.95676,89.2603,1,1
152,21422,-19.9359,4.71749,89.623,1,1
152,20968,-21.3906,5.67413,89.1806,1,1
152,21430,-20.1849,5.57098,89.8785,2,1
152,21431,-19.6256,5.28789,90.0565,1,1
152,21437,-20.7361,6.18674,89.82,1,1
152,21922,-19.8542,6.1325,90.277,1,1
153,21437,-20.7361,6.18674,89.82,0,1
153,21437,-20.7361,6.18674,89.82,3,1
153,20968,-21.3906,5.67413,89.1806,2,1
153,20960,-22.1132,5.31292,88.5067,1,1
153,20961,-21.3935,4.7177,88.7136,1,1
153,20967,-22.2055,6.02628,88.7945,1,1
153,20973,-21.8664,6.45803,89.2392,1,1
153,21429,-20.646,5.3953,89.5282,1,1
153,21421,-20.7014,4.75864,89.1859,1,1
153,21436,-21.3716,6.70385,89.6624,1,1
153,21430,-20.1849,5.57098,89.8785,2,1
153,21422,-19.9359,4.71749,89.623,1,1
153,21431,-19.6256,5.28789,90.0565,1,1
153,21922,-19.8542,6.1325,90.277,1,1
153,21929,-20.6776,7.10007,90.2181,2,1
153,21930,-19.8,6.97043,90.6074,1,1
153,21935,-21.198,8.16995,90.3414,1,1
153,21444,-21.534,7.52845,89.913,1,1
153,21936,-20.3693,7.9605,90.6671,1,1
154,21602,-19.758,28.2977,89.8122,0,1
154,21602,-19.758,28.2977,89.8122,3,1
154,21601,-20.3998,28.7073,89.3068,2,1
154,21600,-20.449,28.0905,89.7144,1,1
154,21584,-21.234,28.0128,89.4731,1,1
154,21599,-21.2492,28.6861,89.0024,1,1
154,21603,-19.6877,28.8168,89.4874,1,1
154,21135,-20.5559,29.3269,88.7755,1,1
154,21137,-19.5784,29.362,89.1043,1,1
154,21604,-19.0637,28.7777,89.7174,2,1
154,21609,-18.6129,29.3794,89.4386,1,1
154,22118,-19.1234,27.9752,90.2007,1,1
154,22126,-18.2602,28.7643,89.9963,1,1
154,22117,-20.1306,27.5881,90.1133,2,1
154,22104,-21.0282,26.8211,90.2263,1,1
154,21585,-20.8194,27.5646,89.9044,1,1
154,22106,-20.0226,26.9625,90.4665,1,1
155,21603,-19.6877,28.8168,89.4874,0,1
155,21603,-19.6877,28.8168,89.4874,3,1
155,21602,-19.758,28.2977,89.8122,2,1
155,21601,-20.3998,28.7073,89.3068,1,1
155,21600,-20.449,28.0905,89.7144,1,1
155,21604,-19.0637,28.7777,89.7174,1,1
155,22117,-20.1306,27.5881,90.1133,1,1
155,22118,-19.1234,27.9752,90.2007,1,1
155,21137,-19.5784,29.362,89.1043,2,1
155,21136,-20.058,29.9206,88.4595,1,1
155,21138,-19.4481,29.9371,88.6727,1,1
155,21135,-20.5559,29.3269,88.7755,1,1
155,21139,-18.8634,29.9481,88.8817,1,1
155,21609,-18.6129,29.3794,89.4386,1,1
156,21929,-20.6776,7.10007,90.2181,0,1
156,21929,-20.6776,7.10007,90.2181,3,1
156,21437,-20.7361,6.18674,89.82,2,1
156,20968,-21.3906,5.67413,89.1806,1,1
156,21436,-21.3716,6.70385,89.6624,1,1
156,21429,-20.646,5.3953,89.5282,1,1
156,21430,-20.1849,5.57098,89.8785,1,1
156,21922,-19.8542,6.1325,90.277,1,1
156,21930,-19.8,6.97043,90.6074,2,1
156,21931,-19.0638,6.91376,90.9065,1,1
156,21923,-18.9641,6.03458,90.6601,1,1
156,21936,-20.3693,7.9605,90.6671,1,1
156,21937,-19.4161,7.67523,90.9777,1,1
156,21935,-21.198,8.16995,90.3414,2,1
156,21444,-21.534,7.52845,89.913,1,1
156,21450,-21.83,8.30359,90.0523,1,1
156,21942,-21.9706,9.16804,90.271,1,1
156,21943,-21.1167,9.02317,90.6552,1,1
157,21936,-20.3693,7.9605,90.6671,0,1
157,21936,-20.3693,7.9605,90.6671,3,1
157,21930,-19.8,6.97043,90.6074,2,1
157,21922,-19.8542,6.1325,90.277,1,1
157,21929,-20.6776,7.10007,90.2181,1,1
157,21931,-19.0638,6.91376,90.9065,1,1
157,21923,-18.9641,6.03458,90.6601,1,1
157,21937,-19.4161,7.67523,90.9777,1,1
157,21935,-21.198,8.16995,90.3414,2,1
157,21444,-21.534,7.52845,89.913,1,1
157,21450,-21.83,8.30359,90.0523,1,1
157,21942,-21.9706,9.16804,90.271,1,1
157,21943,-21.1167,9.02317,90.6552,1,1
157,21944,-20.3337,8.82484,90.9342,2,1
157,21945,-19.7417,8.43686,91.0564,1,1
157,21952,-20.5428,9.51421,91.0273,1,1
157,22496,-19.729,9.36808,91.2723,1,1
158,21945,-19.7417,8.43686,91.0564,0,1
158,21945,-19.7417,8.43686,91.0564,3,1
158,21936,-20.3693,7.9605,90.6671,2,1
158,21930,-19.8,6.97043,90.6074,1,1
158,21929,-20.6776,7.10007,90.2181,1,1
158,21935,-21.198,8.16995,90.3414,1,1
158,21937,-19.4161,7.67523,90.9777,1,1
158,21944,-20.3337,8.82484,90.9342,1,1
158,21943,-21.1167,9.02317,90.6552,1,1
158,22496,-19.729,9.36808,91.2723,2,1
158,22489,-18.9397,8.38864,91.3123,1,1
158,22497,-18.8927,9.25799,91.503,1,1
158,21952,-20.5428,9.51421,91.0273,1,1
158,22503,-20.4927,10.373,91.2274,1,1
158,22504,-19.7032,10.3147,91.4641,1,1
158,22505,-19.1016,9.94494,91.5695,1,1
159,22105,-20.2936,26.1889,90.7468,0,1
159,22105,-20.2936,26.1889,90.7468,3,1
159,22089,-21.1429,26.0605,90.5469,2,1
159,22088,-21.3592,25.2716,90.8084,1,1
159,22074,-22.1516,25.1367,90.6067,1,1
159,22087,-22.0913,25.9644,90.2762,1,1
159,22090,-20.7436,25.5706,90.8701,1,1
159,22104,-21.0282,26.8211,90.2263,1,1
159,22106,-20.0226,26.9625,90.4665,1,1
159,22107,-19.5411,26.446,90.8292,2,1
159,22108,-19.003,27.321,90.5829,1,1
159,22109,-18.8204,26.6864,90.9101,1,1
159,22703,-20.0525,25.582,91.0276,1,1
159,22704,-19.1073,25.8227,91.1449,1,1
160,22106,-20.0226,26.9625,90.4665,0,1
160,22106,-20.0226,26.9625,90.4665,3,1
160,22105,-20.2936,26.1889,90.7468,2,1
160,22089,-21.1429,26.0605,90.5469,1,1
160,22090,-20.7436,25.5706,90.8701,1,1
160,22107,-19.5411,26.446,90.8292,1,1
160,22703,-20.0525,25.582,91.0276,1,1
160,22104,-21.0282,26.8211,90.2263,2,1
160,22087,-22.0913,25.9644,90.2762,1,1
160,21575,-21.8344,26.7449,89.9929,1,1
160,21583,-21.4049,27.3138,89.8401,1,1
160,21585,-20.8194,27.5646,89.9044,1,1
160,22117,-20.1306,27.5881,90.1133,1,1
160,22108,-19.003,27.321,90.5829,2,1
160,22109,-18.8204,26.6864,90.9101,1,1
160,22118,-19.1234,27.9752,90.2007,1,1
160,22119,-18.2853,27.3247,90.7723,1,1
160,22120,-18.0456,28.1335,90.437,1,1
161,22117,-20.1306,27.5881,90.1133,0,1
161,22117,-20.1306,27.5881,90.1133,3,1
161,22104,-21.0282,26.8211,90.2263,2,1
161,22087,-22.0913,25.9644,90.2762,1,1
161,21575,-21.8344,26.7449,89.9929,1,1
161,22089,-21.1429,26.0605,90.5469,1,1
161,22106,-20.0226,26.9625,90.4665,1,1
161,21583,-21.4049,27.3138,89.8401,1,1
161,21585,-20.8194,27.5646,89.9044,1,1
161,22118,-19.1234,27.9752,90.2007,2,1
161,22108,-19.003,27.321,90.5829,1,1
161,22120,-18.0456,28.1335,90.437,1,1
161,21602,-19.758,28.2977,89.8122,1,1
161,21604,-19.0637,28.7777,89.7174,1,1
161,22126,-18.2602,28.7643,89.9963,1,1
161,21600,-20.449,28.0905,89.7144,2,1
161,21584,-21.234,28.0128,89.4731,1,1
161,21601,-20.3998,28.7073,89.3068,1,1
162,22496,-19.729,9.36808,91.2723,0,1
162,22496,-19.729,9.36808,91.2723,3,1
162,21945,-19.7417,8.43686,91.0564,2,1
162,21936,-20.3693,7.9605,90.6671,1,1
162,21944,-20.3337,8.82484,90.9342,1,1
162,21937,-19.4161,7.67523,90.9777,1,1
162,22489,-18.9397,8.38864,91.3123,1,1
162,22497,-18.8927,9.25799,91.503,2,1
162,22498,-18.2775,8.89816,91.605,1,1
162,22505,-19.1016,9.94494,91.5695,1,1
162,22506,-18.2444,9.85538,91.7804,1,1
162,21952,-20.5428,9.51421,91.0273,2,1
162,21943,-21.1167,9.02317,90.6552,1,1
162,21951,-21.1203,9.91336,90.8981,1,1
162,22503,-20.4927,10.373,91.2274,1,1
162,22504,-19.7032,10.3147,91.4641,2,1
162,22512,-19.9579,11.1126,91.5249,1,1
162,22513,-19.0145,10.8383,91.7397,1,1
163,22504,-19.7032,10.3147,91.4641,0,1
163,22504,-19.7032,10.3147,91.4641,3,1
163,22496,-19.729,9.36808,91.2723,2,1
163,21945,-19.7417,8.43686,91.0564,1,1
163,21944,-20.3337,8.82484,90.9342,1,1
163,22489,-18.9397,8.38864,91.3123,1,1
163,22497,-18.8927,9.25799,91.503,1,1
163,21952,-20.5428,9.51421,91.0273,1,1
163,22503,-20.4927,10.373,91.2274,1,1
163,22505,-19.1016,9.94494,91.5695,1,1
163,22512,-19.9579,11.1126,91.5249,2,1
163,22511,-20.8951,11.4069,91.2911,1,1
163,22513,-19.0145,10.8383,91.7397,1,1
163,22521,-20.212,11.9056,91.5797,1,1
163,22522,-19.3884,11.8839,91.7979,1,1
164,22512,-19.9579,11.1126,91.5249,0,1
164,22512,-19.9579,11.1126,91.5249,3,1
164,22504,-19.7032,10.3147,91.4641,2,1
164,22496,-19.729,9.36808,91.2723,1,1
164,22503,-20.4927,10.373,91.2274,1,1
164,22505,-19.1016,9.94494,91.5695,1,1
164,22513,-19.0145,10.8383,91.7397,1,1
164,22511,-20.8951,11.4069,91.2911,2,1
164,21958,-21.4129,10.6879,90.9586,1,1
164,21963,-21.6939,11.4579,91.0237,1,1
164,22519,-21.6162,12.3796,91.2323,1,1
164,22520,-20.8081,12.3236,91.4733,1,1
164,22521,-20.212,11.9056,91.5797,1,1
164,22522,-19.3884,11.8839,91.7979,2,1
164,22523,-18.4327,11.6358,92.0015,1,1
164,22529,-19.2665,12.8359,91.9553,1,1
164,22530,-18.6668,12.4415,92.0514,1,1
164,22528,-20.0947,12.8422,91.743,1,1
165,22521,-20.212,11.9056,91.5797,0,1
165,22521,-20.212,11.9056,91.5797,3,1
165,22512,-19.9579,11.1126,91.5249,2,1
165,22504,-19.7032,10.3147,91.4641,1,1
165,22503,-20.4927,10.373,91.2274,1,1
165,22511,-20.8951,11.4069,91.2911,1,1
165,22513,-19.0145,10.8383,91.7397,1,1
165,22522,-19.3884,11.8839,91.7979,1,1
165,22520,-20.8081,12.3236,91.4733,2,1
165,22519,-21.6162,12.3796,91.2323,1,1
165,22527,-21.0374,13.125,91.5253,1,1
165,22528,-20.0947,12.8422,91.743,1,1
166,22528,-20.0947,12.8422,91.743,0,1
166,22528,-20.0947,12.8422,91.743,3,1
166,22521,-20.212,11.9056,91.5797,2,1
166,22512,-19.9579,11.1126,91.5249,1,1
166,22511,-20.8951,11.4069,91.2911,1,1
166,22520,-20.8081,12.3236,91.4733,1,1
166,22522,-19.3884,11.8839,91.7979,1,1
166,22527,-21.0374,13.125,91.5253,2,1
